id,date,sell_price
HOUSEHOLD_2_CA_2,2011-01-29,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-01-30,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-01-31,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-02-01,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-02-02,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-02-03,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-02-04,6.0194420600858365
HOUSEHOLD_2_CA_2,2011-02-05,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-06,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-07,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-08,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-09,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-10,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-11,6.095823754789272
HOUSEHOLD_2_CA_2,2011-02-12,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-13,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-14,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-15,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-16,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-17,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-18,6.065164835164835
HOUSEHOLD_2_CA_2,2011-02-19,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-20,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-21,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-22,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-23,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-24,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-25,6.0565342960288815
HOUSEHOLD_2_CA_2,2011-02-26,6.031565836298933
HOUSEHOLD_2_CA_2,2011-02-27,6.031565836298933
HOUSEHOLD_2_CA_2,2011-02-28,6.031565836298933
HOUSEHOLD_2_CA_2,2011-03-01,6.031565836298933
HOUSEHOLD_2_CA_2,2011-03-02,6.031565836298933
HOUSEHOLD_2_CA_2,2011-03-03,6.031565836298933
HOUSEHOLD_2_CA_2,2011-03-04,6.031565836298933
HOUSEHOLD_2_CA_2,2011-03-05,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-06,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-07,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-08,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-09,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-10,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-11,6.0223157894736845
HOUSEHOLD_2_CA_2,2011-03-12,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-13,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-14,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-15,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-16,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-17,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-18,6.021045296167247
HOUSEHOLD_2_CA_2,2011-03-19,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-20,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-21,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-22,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-23,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-24,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-25,6.022439024390244
HOUSEHOLD_2_CA_2,2011-03-26,6.027835051546392
HOUSEHOLD_2_CA_2,2011-03-27,6.027835051546392
HOUSEHOLD_2_CA_2,2011-03-28,6.027835051546392
HOUSEHOLD_2_CA_2,2011-03-29,6.027835051546392
HOUSEHOLD_2_CA_2,2011-03-30,6.027835051546392
HOUSEHOLD_2_CA_2,2011-03-31,6.027835051546392
HOUSEHOLD_2_CA_2,2011-04-01,6.027835051546392
HOUSEHOLD_2_CA_2,2011-04-02,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-03,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-04,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-05,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-06,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-07,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-08,6.028133333333334
HOUSEHOLD_2_CA_2,2011-04-09,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-10,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-11,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-12,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-13,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-14,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-15,6.021776315789474
HOUSEHOLD_2_CA_2,2011-04-16,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-17,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-18,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-19,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-20,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-21,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-22,6.011229773462783
HOUSEHOLD_2_CA_2,2011-04-23,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-24,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-25,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-26,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-27,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-28,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-29,6.063418530351438
HOUSEHOLD_2_CA_2,2011-04-30,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-01,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-02,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-03,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-04,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-05,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-06,6.064600638977636
HOUSEHOLD_2_CA_2,2011-05-07,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-08,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-09,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-10,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-11,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-12,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-13,6.042848101265823
HOUSEHOLD_2_CA_2,2011-05-14,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-15,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-16,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-17,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-18,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-19,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-20,6.053028391167192
HOUSEHOLD_2_CA_2,2011-05-21,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-22,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-23,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-24,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-25,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-26,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-27,6.050504731861198
HOUSEHOLD_2_CA_2,2011-05-28,6.052327044025158
HOUSEHOLD_2_CA_2,2011-05-29,6.052327044025158
HOUSEHOLD_2_CA_2,2011-05-30,6.052327044025158
HOUSEHOLD_2_CA_2,2011-05-31,6.052327044025158
HOUSEHOLD_2_CA_2,2011-06-01,6.052327044025158
HOUSEHOLD_2_CA_2,2011-06-02,6.052327044025158
HOUSEHOLD_2_CA_2,2011-06-03,6.052327044025158
HOUSEHOLD_2_CA_2,2011-06-04,6.0304375
HOUSEHOLD_2_CA_2,2011-06-05,6.0304375
HOUSEHOLD_2_CA_2,2011-06-06,6.0304375
HOUSEHOLD_2_CA_2,2011-06-07,6.0304375
HOUSEHOLD_2_CA_2,2011-06-08,6.0304375
HOUSEHOLD_2_CA_2,2011-06-09,6.0304375
HOUSEHOLD_2_CA_2,2011-06-10,6.0304375
HOUSEHOLD_2_CA_2,2011-06-11,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-12,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-13,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-14,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-15,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-16,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-17,6.014610591900312
HOUSEHOLD_2_CA_2,2011-06-18,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-19,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-20,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-21,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-22,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-23,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-24,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-25,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-26,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-27,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-28,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-29,6.012826086956522
HOUSEHOLD_2_CA_2,2011-06-30,6.012826086956522
HOUSEHOLD_2_CA_2,2011-07-01,6.012826086956522
HOUSEHOLD_2_CA_2,2011-07-02,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-03,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-04,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-05,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-06,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-07,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-08,6.01332298136646
HOUSEHOLD_2_CA_2,2011-07-09,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-10,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-11,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-12,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-13,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-14,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-15,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-16,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-17,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-18,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-19,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-20,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-21,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-22,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-23,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-24,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-25,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-26,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-27,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-28,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-29,6.013219814241486
HOUSEHOLD_2_CA_2,2011-07-30,6.00683076923077
HOUSEHOLD_2_CA_2,2011-07-31,6.00683076923077
HOUSEHOLD_2_CA_2,2011-08-01,6.00683076923077
HOUSEHOLD_2_CA_2,2011-08-02,6.00683076923077
HOUSEHOLD_2_CA_2,2011-08-03,6.00683076923077
HOUSEHOLD_2_CA_2,2011-08-04,6.00683076923077
HOUSEHOLD_2_CA_2,2011-08-05,6.00683076923077
HOUSEHOLD_2_CA_2,2011-08-06,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-07,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-08,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-09,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-10,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-11,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-12,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-13,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-14,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-15,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-16,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-17,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-18,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-19,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-20,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-21,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-22,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-23,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-24,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-25,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-26,5.994447852760737
HOUSEHOLD_2_CA_2,2011-08-27,5.984617737003058
HOUSEHOLD_2_CA_2,2011-08-28,5.984617737003058
HOUSEHOLD_2_CA_2,2011-08-29,5.984617737003058
HOUSEHOLD_2_CA_2,2011-08-30,5.984617737003058
HOUSEHOLD_2_CA_2,2011-08-31,5.984617737003058
HOUSEHOLD_2_CA_2,2011-09-01,5.984617737003058
HOUSEHOLD_2_CA_2,2011-09-02,5.984617737003058
HOUSEHOLD_2_CA_2,2011-09-03,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-04,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-05,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-06,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-07,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-08,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-09,5.976646341463415
HOUSEHOLD_2_CA_2,2011-09-10,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-11,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-12,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-13,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-14,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-15,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-16,5.97359756097561
HOUSEHOLD_2_CA_2,2011-09-17,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-18,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-19,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-20,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-21,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-22,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-23,5.973625377643504
HOUSEHOLD_2_CA_2,2011-09-24,5.960358208955224
HOUSEHOLD_2_CA_2,2011-09-25,5.960358208955224
HOUSEHOLD_2_CA_2,2011-09-26,5.960358208955224
HOUSEHOLD_2_CA_2,2011-09-27,5.960358208955224
HOUSEHOLD_2_CA_2,2011-09-28,5.960358208955224
HOUSEHOLD_2_CA_2,2011-09-29,5.960358208955224
HOUSEHOLD_2_CA_2,2011-09-30,5.960358208955224
HOUSEHOLD_2_CA_2,2011-10-01,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-02,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-03,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-04,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-05,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-06,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-07,5.962380952380952
HOUSEHOLD_2_CA_2,2011-10-08,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-09,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-10,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-11,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-12,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-13,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-14,5.9381656804733725
HOUSEHOLD_2_CA_2,2011-10-15,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-16,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-17,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-18,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-19,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-20,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-21,5.93698224852071
HOUSEHOLD_2_CA_2,2011-10-22,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-23,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-24,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-25,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-26,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-27,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-28,5.949112426035502
HOUSEHOLD_2_CA_2,2011-10-29,5.93878698224852
HOUSEHOLD_2_CA_2,2011-10-30,5.93878698224852
HOUSEHOLD_2_CA_2,2011-10-31,5.93878698224852
HOUSEHOLD_2_CA_2,2011-11-01,5.93878698224852
HOUSEHOLD_2_CA_2,2011-11-02,5.93878698224852
HOUSEHOLD_2_CA_2,2011-11-03,5.93878698224852
HOUSEHOLD_2_CA_2,2011-11-04,5.93878698224852
HOUSEHOLD_2_CA_2,2011-11-05,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-06,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-07,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-08,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-09,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-10,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-11,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-12,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-13,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-14,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-15,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-16,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-17,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-18,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-19,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-20,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-21,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-22,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-23,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-24,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-25,5.945604719764011
HOUSEHOLD_2_CA_2,2011-11-26,5.948554572271386
HOUSEHOLD_2_CA_2,2011-11-27,5.948554572271386
HOUSEHOLD_2_CA_2,2011-11-28,5.948554572271386
HOUSEHOLD_2_CA_2,2011-11-29,5.948554572271386
HOUSEHOLD_2_CA_2,2011-11-30,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-01,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-02,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-03,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-04,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-05,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-06,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-07,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-08,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-09,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-10,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-11,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-12,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-13,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-14,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-15,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-16,5.948554572271386
HOUSEHOLD_2_CA_2,2011-12-17,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-18,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-19,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-20,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-21,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-22,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-23,5.957647058823529
HOUSEHOLD_2_CA_2,2011-12-24,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-25,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-26,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-27,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-28,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-29,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-30,5.919037900874636
HOUSEHOLD_2_CA_2,2011-12-31,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-01,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-02,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-03,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-04,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-05,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-06,5.906512968299712
HOUSEHOLD_2_CA_2,2012-01-07,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-08,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-09,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-10,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-11,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-12,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-13,5.8970487106017195
HOUSEHOLD_2_CA_2,2012-01-14,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-15,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-16,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-17,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-18,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-19,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-20,5.890771428571428
HOUSEHOLD_2_CA_2,2012-01-21,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-22,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-23,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-24,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-25,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-26,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-27,5.96473087818697
HOUSEHOLD_2_CA_2,2012-01-28,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-01-29,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-01-30,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-01-31,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-02-01,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-02-02,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-02-03,5.9807909604519764
HOUSEHOLD_2_CA_2,2012-02-04,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-05,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-06,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-07,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-08,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-09,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-10,5.982696629213484
HOUSEHOLD_2_CA_2,2012-02-11,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-12,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-13,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-14,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-15,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-16,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-17,6.032569832402234
HOUSEHOLD_2_CA_2,2012-02-18,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-19,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-20,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-21,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-22,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-23,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-24,6.032011173184357
HOUSEHOLD_2_CA_2,2012-02-25,6.032262569832403
